product_id,product_category_name,product_category_name_english,product_weight_g,product_length_cm,product_height_cm,product_width_cm
b8ce63487e1d8881dac505b123c8e9b6,bebes,baby,1250.0,60.0,20.0,50.0
b8d682ed9fe73be0d13a38e716573f79,consoles_games,consoles_games,1200.0,50.0,11.0,40.0
b8d9462d449fe376dcbefb544450ecce,perfumaria,perfumery,1150.0,23.0,14.0,14.0
b8e35c1ace7b632cf4b643d6d30e4e08,moveis_decoracao,furniture_decor,1200.0,32.0,6.0,28.0
b8ed1dd103e32cc29c222145bc5c74ec,cool_stuff,cool_stuff,6600.0,50.0,16.0,60.0
b8fdfcbb0ed03c62d197327a56593842,esporte_lazer,sports_leisure,1400.0,16.0,12.0,11.0
b9023d686fca0dca3ac844814e92e92b,eletronicos,electronics,200.0,26.0,7.0,16.0
b906473f6ad88809cd95a1e7e77cd91f,instrumentos_musicais,musical_instruments,7050.0,55.0,17.0,45.0
b9142260cefbbd5688748061179bb7fe,cama_mesa_banho,bed_bath_table,5850.0,45.0,21.0,37.0
b914a18d4547eff292fedeccc82faec6,relogios_presentes,watches_gifts,800.0,19.0,17.0,18.0
b92421ea3b457d6bb68c49f39d4e97a8,informatica_acessorios,computers_accessories,200.0,16.0,12.0,20.0
b92a7304ebad1ca5b393b53b2de5c70a,moveis_escritorio,office_furniture,9725.0,53.0,52.0,17.0
b9311d581f5f341576a5a2892168355c,moveis_decoracao,furniture_decor,10250.0,36.0,47.0,36.0
b931645cdc2d9868f01544e8db63f5ab,ferramentas_jardim,garden_tools,4200.0,50.0,28.0,28.0
b944a925e8a27be5de9850445766deb1,relogios_presentes,watches_gifts,15267.0,17.0,10.0,13.0
b944aabf1fc45c01599ee96c7f4d533e,eletronicos,electronics,150.0,22.0,12.0,14.0
b95aa596a845b94878fd6d210d7fd9b7,papelaria,stationery,1350.0,38.0,30.0,28.0
b95ce147ff20af1909bd69a2901e39b2,beleza_saude,health_beauty,1250.0,19.0,17.0,17.0
b969a0b5d4b1c5c7458bf16c0ad407ad,eletronicos,electronics,150.0,25.0,7.0,16.0
b980f3256c981fc178514325143b1fc8,informatica_acessorios,computers_accessories,243.0,17.0,15.0,12.0
b98468610e73dd3b65eef3de8d212c10,moveis_decoracao,furniture_decor,3000.0,46.0,11.0,29.0
b98546b83abd474d9517e36a1eddbc22,esporte_lazer,sports_leisure,1100.0,32.0,9.0,21.0
b9900407a55cb2b306ae612415c3340e,livros_interesse_geral,books_general_interest,400.0,26.0,6.0,36.0
b993dfaf418915ff7d0aa74016f030f7,fashion_calcados,fashion_shoes,500.0,29.0,7.0,16.0
b99e384e6e039ba6d828b4b0389ce91b,informatica_acessorios,computers_accessories,1300.0,18.0,9.0,16.0
b99e4f4fa3f421e0ffbd512d9f152dec,eletronicos,electronics,1050.0,22.0,9.0,12.0
b9ac7314894a193a11fd3150f8c69307,beleza_saude,health_beauty,583.0,30.0,15.0,16.0
b9b5b714e7321b73a1fea73395873dbb,moveis_decoracao,furniture_decor,6700.0,34.0,40.0,34.0
b9c7a57c9d01c95a4dc4815e539852eb,relogios_presentes,watches_gifts,150.0,16.0,2.0,11.0
b9ca19b5696ec2668f48ae264c05bad6,fashion_bolsas_e_acessorios,fashion_bags_accessories,800.0,16.0,5.0,11.0
b9e628152d37d0bb6e3164afd8114ec7,telefonia,telephony,200.0,20.0,10.0,25.0
b9ee7519d0187d2389af62ba6c612963,esporte_lazer,sports_leisure,900.0,28.0,10.0,28.0
b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,sports_leisure,2000.0,28.0,8.0,15.0
ba091f760e02c4b603a0a6a52c2d31d8,automotivo,auto,11300.0,60.0,60.0,18.0
ba0aeab8fee0bfc98bb3bfbc321e6d9d,utilidades_domesticas,housewares,8600.0,35.0,35.0,35.0
ba10a94473b332e323abe844988c8237,informatica_acessorios,computers_accessories,573.0,21.0,14.0,11.0
ba16581014183c8415da15145f3d4c24,moveis_decoracao,furniture_decor,9050.0,95.0,45.0,20.0
ba230fc7bcaa2f503c46d73098caeb66,eletrodomesticos_2,home_appliances_2,18250.0,45.0,95.0,25.0
ba29a4c469271c108790a9dcf0344716,telefonia,telephony,90.0,19.0,3.0,11.0
ba2a4b4789f9736851b6a9c98d30f21d,esporte_lazer,sports_leisure,350.0,16.0,10.0,16.0
ba3a1e2c6cc1fb7a27dd74916212e6fb,brinquedos,toys,700.0,29.0,7.0,16.0
ba3f298a122a95c4928e8b8628e8520e,cama_mesa_banho,bed_bath_table,2200.0,30.0,20.0,25.0
ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,watches_gifts,667.0,20.0,17.0,18.0
ba4135f821cdef6d31f783156eaf47f7,papelaria,stationery,1500.0,30.0,20.0,17.0
ba47e9a1c96e01fc866a0b30f9c78e00,brinquedos,toys,3000.0,20.0,62.0,35.0
ba4a6f5b128eec53f68288f5238f9971,,,2100.0,36.0,16.0,46.0
ba4a91633739ceceb2b73b627e2cfbc3,moveis_escritorio,office_furniture,8750.0,52.0,51.0,17.0
ba4bfbf74dbe7ab37e263b9326da0523,esporte_lazer,sports_leisure,650.0,24.0,10.0,20.0
ba71302e3a8b2129024487a3e54bc2fa,,,400.0,30.0,30.0,11.0
ba82e510acd9a0fe69a44cafea53f9aa,papelaria,stationery,200.0,16.0,10.0,11.0
ba85af910c6f4624929eaf3879d72321,utilidades_domesticas,housewares,600.0,18.0,4.0,12.0
ba8a143b592c2af31aa106f79e521424,informatica_acessorios,computers_accessories,100.0,16.0,4.0,12.0
ba9265216c522801fe15027496aade98,automotivo,auto,4600.0,72.0,4.0,44.0
ba9801d3385d4a4f778fb1cbd1318ad5,esporte_lazer,sports_leisure,300.0,32.0,11.0,17.0
ba9943916136c9959e24f71bdae28faa,informatica_acessorios,computers_accessories,200.0,35.0,2.0,25.0
ba9f160a6ae1c23f25d690fd06fe4fd8,brinquedos,toys,7050.0,20.0,62.0,35.0
baa1af9bc7467e619e2bb2876386ae55,esporte_lazer,sports_leisure,1050.0,16.0,50.0,11.0
bab7ff9abbcc13690a62d015f2ca8e44,informatica_acessorios,computers_accessories,250.0,30.0,7.0,20.0
bac2d18d169f029e0721b8aca9c8f269,,,300.0,16.0,2.0,11.0
bacd57da107b14a22ff6bb86830fd4b2,moveis_decoracao,furniture_decor,1500.0,49.0,11.0,49.0
bace90a7338e9d31371ad47811cf4c7d,cama_mesa_banho,bed_bath_table,6450.0,60.0,14.0,38.0
bacf6a8b3c76adbf95a90d402fded27c,esporte_lazer,sports_leisure,400.0,26.0,3.0,15.0
bad02bda4c5cc1c81501022f3b06101c,moveis_decoracao,furniture_decor,1100.0,30.0,31.0,30.0
baded889837476e342ac1e93c87ce383,,,200.0,16.0,2.0,11.0
baeb8e1a680cf9e1f13557d74b6cec3d,ferramentas_jardim,garden_tools,2400.0,31.0,28.0,15.0
baf25ed4f8f70238cc87230379471454,beleza_saude,health_beauty,100.0,25.0,11.0,11.0
baf4f12ea16c1bb2c457a90df13e4a3c,casa_conforto,home_confort,1300.0,30.0,20.0,30.0
baf76b06184501269d8e44228cc940ac,automotivo,auto,100.0,16.0,5.0,16.0
baff5f5a048f514e921ea530c4a7a814,moveis_decoracao,furniture_decor,450.0,16.0,40.0,30.0
bb1713a6219e4b6575cdd9c380638a65,automotivo,auto,400.0,20.0,15.0,15.0
bb191b58fe5bc5a220db96fd387655c2,cool_stuff,cool_stuff,7300.0,79.0,5.0,63.0
bb1abbbcf2a84fa906cf9ba0e3b00cb3,fashion_calcados,fashion_shoes,500.0,30.0,20.0,30.0
bb225b185b631d856dc1580ca5c3708e,beleza_saude,health_beauty,1300.0,42.0,12.0,11.0
bb2c7ce7e17161503be275fd36747626,bebidas,drinks,9900.0,21.0,26.0,21.0
bb42f37fc3d9130e4a4339d24a47dd7c,cama_mesa_banho,bed_bath_table,400.0,20.0,2.0,15.0
bb4f8cfc76a66cb770208b2c1d2c6269,esporte_lazer,sports_leisure,1400.0,20.0,32.0,20.0
bb50f2e236e5eea0100680137654686c,beleza_saude,health_beauty,400.0,34.0,4.0,22.0
bb5142bfd51f0ca814eb6d8c78fa9842,cama_mesa_banho,bed_bath_table,550.0,28.0,21.0,23.0
bb5719addb75c18148e1b6aa91e3793f,relogios_presentes,watches_gifts,567.0,16.0,12.0,12.0
bb57d3e2c056ffaa1f31ee222dd81ee3,fashion_bolsas_e_acessorios,fashion_bags_accessories,300.0,22.0,13.0,22.0
bb580ac04bfbc59d40fdf59a5dfc2a8b,telefonia,telephony,400.0,16.0,5.0,11.0
bb674e06dbfa1c64d429fd65dfc02f87,bebes,baby,2300.0,33.0,48.0,35.0
bb7181410b4e02f93f3697f765db53c7,bebes,baby,14950.0,77.0,20.0,53.0
bb7a9375a368ae9aaa1ce5bb3db3d9ef,automotivo,auto,400.0,20.0,20.0,20.0
bb80645f347f26e0a4da138c7b2745aa,,,1300.0,25.0,32.0,23.0
bb8f914d581c74f2ce85ce38ee07e3f4,relogios_presentes,watches_gifts,400.0,28.0,10.0,18.0
bb90206fa281c20f0b4c42a2393b54dd,informatica_acessorios,computers_accessories,875.0,35.0,14.0,14.0
bb95985d24346356f988502bec69af0a,esporte_lazer,sports_leisure,2050.0,28.0,34.0,28.0
bbaef2eadf31fe3ea6702077398be06c,perfumaria,perfumery,400.0,18.0,11.0,11.0
bbb63f6deac726c088568b3f871bb4c4,market_place,market_place,4300.0,36.0,31.0,27.0
bbc218887dbdfc5ff05ffc02831a906e,esporte_lazer,sports_leisure,3550.0,24.0,7.0,11.0
bbc9e653c2f5794542ac3867ab5ab757,cama_mesa_banho,bed_bath_table,570.0,30.0,4.0,26.0
bbdb487c5f9a780a6a574fe48ed37796,esporte_lazer,sports_leisure,650.0,60.0,10.0,50.0
bbe05c2eab883788c25cb9c6422a3cbd,informatica_acessorios,computers_accessories,500.0,19.0,4.0,12.0
bbe2718f3f392fdea27314d5e2f3287e,esporte_lazer,sports_leisure,500.0,24.0,22.0,22.0
bbe7651fef80287a816ead73f065fc4b,esporte_lazer,sports_leisure,2700.0,60.0,15.0,15.0
bbedc8efc6fad7cf1c7f7725b75cd356,cama_mesa_banho,bed_bath_table,800.0,36.0,12.0,26.0
bbf76ccd9b620fb13136c95bc5adb5da,cama_mesa_banho,bed_bath_table,18600.0,58.0,40.0,49.0
bbf975bffd2ae9ee52f513ae5c8a4b27,beleza_saude,health_beauty,2400.0,33.0,10.0,16.0
bc0246e1fa0a21cfceaed952d3e9cd38,automotivo,auto,850.0,30.0,5.0,20.0
bc055ae94989497c0d66bfa4263ccf61,informatica_acessorios,computers_accessories,150.0,24.0,12.0,13.0
bc0d01d2910d7201e558804df7d7f5a4,esporte_lazer,sports_leisure,300.0,33.0,21.0,27.0
bc137217dc0cb0559a1f46e0500f50b6,bebes,baby,300.0,30.0,8.0,12.0
bc14c71396065a78e05dcdfdfd4cecfb,pet_shop,pet_shop,400.0,30.0,21.0,26.0
bc15663c211a5ec5ac7d927b7ba60e1f,moveis_decoracao,furniture_decor,950.0,40.0,5.0,30.0
bc23e7ab33428b722eb04acc660423ad,papelaria,stationery,8450.0,35.0,60.0,40.0
bc2d6310e5cbd60facb2f9c8d9471597,cool_stuff,cool_stuff,7100.0,36.0,47.0,32.0
bc3df33d80a595ba6d8bfe2212182bee,instrumentos_musicais,musical_instruments,800.0,23.0,7.0,22.0
bc4cd4da98dd128c39bf0b8c2674032f,pcs,computers,2650.0,16.0,31.0,39.0
bc4d8a403b121ef3965530900b4309b0,cama_mesa_banho,bed_bath_table,13483.0,48.0,29.0,40.0
bc5b673b87453987a45b11d34bb69de8,moveis_decoracao,furniture_decor,2750.0,50.0,50.0,16.0
bc68b4f9aacf4761a51fe96ac9cb6d62,telefonia,telephony,200.0,19.0,3.0,11.0
bc74f63361c15c1a5baa5b97ac432e62,beleza_saude,health_beauty,4050.0,17.0,11.0,13.0
bc7783fa09789dd5984d2c9213413a97,beleza_saude,health_beauty,175.0,19.0,14.0,16.0
bc7952b8b83834a52bc73204ea2576f2,relogios_presentes,watches_gifts,300.0,40.0,10.0,25.0
bc79853c871c6db8e48e4b0d47df7e70,perfumaria,perfumery,300.0,16.0,16.0,20.0
bc83bb240a0c72948a58aba146de3fda,utilidades_domesticas,housewares,300.0,30.0,15.0,20.0
bc855e59a6a8653f16264bc6d5b3f7aa,papelaria,stationery,1200.0,21.0,48.0,31.0
bc9b777dcebf814cf56193dcef254448,beleza_saude,health_beauty,250.0,16.0,5.0,20.0
bc9cc914f974963c07be697fc93037bb,beleza_saude,health_beauty,75.0,14.0,9.0,7.0
bca99cf9bf7b0bd7f56c29a6e297f757,perfumaria,perfumery,80.0,16.0,20.0,17.0
bcb48104679f1706dfa33164ed3c87fe,casa_construcao,home_construction,450.0,17.0,20.0,17.0
bcb4f6803e8889a70dc5ed14c2f5f785,informatica_acessorios,computers_accessories,200.0,16.0,12.0,11.0
bcc4b932676146a860f295538caaff09,,,3000.0,40.0,16.0,20.0
bcda9424eac9dd4c6f2d739e92c0a2ab,moveis_decoracao,furniture_decor,400.0,28.0,9.0,18.0
bce474cc95b6e77657e10939b0b4248c,relogios_presentes,watches_gifts,310.0,16.0,10.0,12.0
bcee0ddc3e34e3f03219ff29328f5636,brinquedos,toys,300.0,17.0,12.0,12.0
bcf28e2680bbdb599383f24b32d8d5f2,bebes,baby,6650.0,34.0,50.0,30.0
bcfc64e7adc6e1ce2030d71e1af79a3e,alimentos_bebidas,food_drink,200.0,16.0,11.0,12.0
bd07b66896d6f1494f5b86251848ced7,moveis_escritorio,office_furniture,8267.0,52.0,52.0,17.0
bd089e9fe06981d16b0daf6f97bef3bc,relogios_presentes,watches_gifts,150.0,20.0,5.0,15.0
bd158bef6c521e26c8af76664c4d167d,bebes,baby,250.0,16.0,15.0,15.0
bd160228a5f454ada5a6b0354c96a0d2,cama_mesa_banho,bed_bath_table,4500.0,45.0,15.0,35.0
bd18ba59efbfa196a7d315caf66e8efb,automotivo,auto,300.0,20.0,16.0,16.0
bd1aace4fad5609f005fd721b45dcec4,cama_mesa_banho,bed_bath_table,2150.0,34.0,8.0,32.0
bd3a02d6af913ac8e4c07501e2a13dd5,cama_mesa_banho,bed_bath_table,2146.0,42.0,11.0,36.0
bd41529f5f1face3f1d0d72ae81188a6,pet_shop,pet_shop,450.0,23.0,4.0,21.0
bd4b8ef786f95b66ded2f483293318ea,cama_mesa_banho,bed_bath_table,2200.0,45.0,15.0,35.0
bd4e7a1b24eac65ff1e13c8b2122f19a,telefonia,telephony,250.0,40.0,10.0,11.0
bd5556852920e0d5ebb6044894391ca6,esporte_lazer,sports_leisure,250.0,28.0,13.0,14.0
bd588795ddfe953f64d59d514ba0527a,esporte_lazer,sports_leisure,250.0,16.0,2.0,11.0
bd5b04e67f3659248acfb0c61c08a9c1,cama_mesa_banho,bed_bath_table,2750.0,42.0,11.0,36.0
bd61abd7c000040b89263d2ce00ae8a0,fashion_bolsas_e_acessorios,fashion_bags_accessories,200.0,16.0,9.0,11.0
bd69e6d599b9a3d9c298617c14e46f9f,cama_mesa_banho,bed_bath_table,700.0,45.0,15.0,30.0
bd6e6fce9ada76ea2db0f1912e8e478f,cama_mesa_banho,bed_bath_table,850.0,25.0,18.0,40.0
bd7805f8852673c30434a7cdbda6845d,informatica_acessorios,computers_accessories,950.0,30.0,16.0,16.0
bd7836d8c8cfe05d89e7343cf415eb5c,bebes,baby,250.0,18.0,8.0,24.0
bd7cd34fc6d02e730221b11edc354aae,brinquedos,toys,704.0,25.0,22.0,23.0
bd82259f983e75ce84126405bf32205c,utilidades_domesticas,housewares,475.0,19.0,25.0,25.0
bd85550f79aa4e7452a75c55921cd5c7,brinquedos,toys,250.0,40.0,10.0,25.0
bd95c4b0bfc450567eef9efbb0fed500,cama_mesa_banho,bed_bath_table,1550.0,35.0,8.0,35.0
bda14a918da6a4fa9168277a57d59578,esporte_lazer,sports_leisure,1900.0,105.0,15.0,15.0
bda1c22cb8008940e304b88e5eec3c29,cool_stuff,cool_stuff,600.0,25.0,37.0,36.0
bdb0adfd465b18548a50bafc2a8e8ea6,brinquedos,toys,1200.0,50.0,15.0,32.0
bdb4be6ce2f7f2b5be0a16088028c7fc,utilidades_domesticas,housewares,3100.0,45.0,28.0,26.0
bdb71a735c94e9c7779d5d2084d91698,cama_mesa_banho,bed_bath_table,1450.0,38.0,7.0,31.0
bdbcda578f0215903f8bcd77ca591e0c,sinalizacao_e_seguranca,signaling_and_security,200.0,26.0,5.0,12.0
bdbfa0a4ac2ed4bc431e7ba6c4971450,eletronicos,electronics,1500.0,75.0,3.0,11.0
bdc3291ab242ec1effc8eb0987850268,eletronicos,electronics,541.0,19.0,12.0,16.0
bdca5879b3afce0e138e71a68ad26d04,cama_mesa_banho,bed_bath_table,4250.0,40.0,15.0,23.0
bddf5077b5c791f263188a47d6883b4a,cama_mesa_banho,bed_bath_table,1400.0,50.0,12.0,12.0
bdef57e26e989447aaf5ae0f7ccadf23,esporte_lazer,sports_leisure,233.0,17.0,15.0,16.0
be021417a6acb56b9b50d3fd2714baa8,utilidades_domesticas,housewares,14300.0,38.0,34.0,34.0
be03d93320192443b8fa24c0ca6ead98,utilidades_domesticas,housewares,775.0,16.0,16.0,13.0
be0711db7f99b4443f68c8b9f13235af,beleza_saude,health_beauty,1000.0,30.0,10.0,17.0
be0dbdc3d67d55727a65d4cd696ca73c,informatica_acessorios,computers_accessories,245.0,19.0,14.0,14.0
be127a8a979cd5d591ea345f10bba28c,esporte_lazer,sports_leisure,350.0,26.0,5.0,13.0
be1d391bd8ff820e431cbb0229d2b92f,casa_conforto,home_confort,5000.0,50.0,20.0,40.0
be359e4dfd741cfa415d9965fe0c417f,pet_shop,pet_shop,13800.0,75.0,20.0,55.0
be4271765ed350485cd8861c951500dc,fashion_bolsas_e_acessorios,fashion_bags_accessories,300.0,22.0,14.0,22.0
be461173f378f9c404bb6525d089c195,telefonia,telephony,200.0,18.0,6.0,20.0
be4cd8597e81008f1372c387f620e0a9,relogios_presentes,watches_gifts,450.0,18.0,12.0,14.0
be4f6fe1a36e3a7abc3c966be0925070,moveis_decoracao,furniture_decor,300.0,80.0,10.0,60.0
be5353e2c543ba4f67831f95d3775420,beleza_saude,health_beauty,150.0,43.0,11.0,18.0
be588e939ab09c7ca4d4046266619de5,pet_shop,pet_shop,11750.0,82.0,7.0,72.0
be59d6c35e43e4bae41772d4b87136a4,cama_mesa_banho,bed_bath_table,2250.0,45.0,15.0,35.0
be62f0c24387eae79f18265ad2a5d8cc,esporte_lazer,sports_leisure,4100.0,16.0,10.0,16.0
be642ced82a99a398aa76d720cf47d19,esporte_lazer,sports_leisure,160.0,18.0,8.0,13.0
be6ae1b41a4ba652f1947e0fae960d44,automotivo,auto,2150.0,55.0,15.0,45.0
be75efb07aff79cef2eec7ddc5de3952,esporte_lazer,sports_leisure,1250.0,60.0,15.0,15.0
be7815756efd025355c3e09139c3f2ac,moveis_decoracao,furniture_decor,2900.0,40.0,7.0,30.0
be7e1eebdec8d6a9842ebf1c2c2c3dac,automotivo,auto,1300.0,32.0,50.0,27.0
be82fc52186e82fccb9c7b949f60d407,audio,audio,900.0,20.0,8.0,11.0
be837f2e0152a208d4386f4126d5bd7c,eletrodomesticos,home_appliances,950.0,25.0,11.0,15.0
be93f4f9930c70a83456e2c9cb408a85,consoles_games,consoles_games,200.0,17.0,2.0,12.0
bea978771d1c453faf756fa71f3bdd70,brinquedos,toys,2301.0,32.0,35.0,34.0
bebd15f906a87f7a83e9dc66896ff00a,informatica_acessorios,computers_accessories,4000.0,22.0,12.0,22.0
bec7585cabd7834bae06fc5bd3475cc9,cama_mesa_banho,bed_bath_table,2150.0,50.0,10.0,40.0
bed9b7934576c9ba61b6ba6f3babc698,brinquedos,toys,1400.0,35.0,28.0,16.0
bedb45388f9f994c1ce963354fd32469,esporte_lazer,sports_leisure,2650.0,20.0,10.0,25.0
bee114927325f4d47e180a4a6ca7c214,consoles_games,consoles_games,600.0,20.0,15.0,20.0
bee2e070c39f3dd2f6883a17a5f0da45,informatica_acessorios,computers_accessories,175.0,20.0,20.0,20.0
bee3d6c79ae33673a922fc3d823673c3,automotivo,auto,900.0,25.0,25.0,25.0
bee760e5d1648771c6923cc199b11ba8,bebes,baby,200.0,16.0,5.0,20.0
beefd66ae7d857b9c50868bb14473a86,utilidades_domesticas,housewares,2900.0,19.0,54.0,28.0
beefe69ad05b3ad47376e388d3b5ea22,malas_acessorios,luggage_accessories,1200.0,40.0,10.0,32.0
bef6177f54efb9a6218e124b629fc152,perfumaria,perfumery,510.0,20.0,13.0,15.0
bf00630db939d773babccfe2449e9075,moveis_decoracao,furniture_decor,2500.0,38.0,16.0,33.0
bf128711128b70eaa9e07df69e9a75e2,telefonia,telephony,600.0,23.0,6.0,15.0
bf16de726d9f702aee68610fe171d70e,consoles_games,consoles_games,175.0,25.0,3.0,19.0
bf2ce842e3094204d338854ad96ba5ae,construcao_ferramentas_seguranca,construction_tools_safety,1050.0,20.0,20.0,20.0
bf3024b979e260a941c418cc5771fff2,utilidades_domesticas,housewares,800.0,26.0,21.0,21.0
bf35317e81a1e1477a2256328bce9e9f,perfumaria,perfumery,300.0,16.0,10.0,20.0
bf467e0b677a9c83c0c71fc3b8f6f7d6,relogios_presentes,watches_gifts,275.0,16.0,11.0,11.0
bf477d995ee4444807afc574cfbcc1c1,brinquedos,toys,325.0,30.0,8.0,18.0
bf53d80c6cb1cbf63ba17e2175d521a5,bebes,baby,600.0,30.0,40.0,50.0
bf5cd6b613d9b11ecd53a9410e7c1f11,moveis_decoracao,furniture_decor,800.0,100.0,5.0,20.0
bf5fe03d1ac5be6407a279b3681992ed,beleza_saude,health_beauty,700.0,22.0,22.0,22.0
bf7a3359eeb43b9944c70293e4be896a,moveis_quarto,furniture_bedroom,14000.0,60.0,5.0,90.0
bf7db234b1df51fc5383311019d63fae,cama_mesa_banho,bed_bath_table,1600.0,34.0,7.0,32.0
bf80e0bf47dacb5f19bac03656bcf4bc,beleza_saude,health_beauty,350.0,22.0,18.0,21.0
bf84efc59aa20236fc3cb0d7a9e7ca44,informatica_acessorios,computers_accessories,300.0,16.0,4.0,18.0
bf8df11db5850b8590e3cb397f18a916,cama_mesa_banho,bed_bath_table,1200.0,70.0,16.0,50.0
bf8f8dcc8811756c8dccbeea08223f96,esporte_lazer,sports_leisure,200.0,20.0,8.0,11.0
bfbce14d1a7118b0c233a35617ec2830,fashion_roupa_feminina,fashio_female_clothing,400.0,29.0,7.0,16.0
bfc59c5d8a26d129f82fbc5207fcd676,cool_stuff,cool_stuff,2000.0,35.0,44.0,19.0
bfcc1d0c6e994fb47a7ec002ac8857cd,esporte_lazer,sports_leisure,700.0,22.0,15.0,22.0
bfd40187494874d9bda6626efbff3bd3,brinquedos,toys,11200.0,16.0,50.0,80.0
bfd4d65a528678737bcb523e5a3c5f58,ferramentas_jardim,garden_tools,2500.0,22.0,14.0,22.0
bfebe3af6798e21f14c80263db86b7a0,perfumaria,perfumery,494.0,20.0,17.0,17.0
bff67489d3a21dba020609ae1cbd65c7,moveis_decoracao,furniture_decor,7000.0,45.0,18.0,35.0
c0205b35b5e0f162b0dcc48572223b72,perfumaria,perfumery,400.0,19.0,11.0,17.0
c0275a8ac94fd0866ba76c7d2496bb5c,cama_mesa_banho,bed_bath_table,3100.0,41.0,17.0,34.0
c033d17d5564326cf7986e7ffda1cf60,beleza_saude,health_beauty,1350.0,42.0,12.0,11.0
c048c78e247ffc5c2493a9a39e0fc5cd,esporte_lazer,sports_leisure,433.0,21.0,15.0,20.0
c04e948c6900ce99ac47d89b3b6d70cd,cool_stuff,cool_stuff,30000.0,70.0,37.0,70.0
c0603988d17e4588dfce0f7f01978557,cama_mesa_banho,bed_bath_table,400.0,26.0,18.0,23.0
c060e10a2d12cc32962f598397156c20,cama_mesa_banho,bed_bath_table,600.0,16.0,22.0,11.0
c06252d356b828bf1a37ed4d8ba0288c,esporte_lazer,sports_leisure,1900.0,47.0,14.0,35.0
c06ec7b8d433a443d9350e3da23a4076,utilidades_domesticas,housewares,12100.0,51.0,54.0,47.0
c06f7984550cc89a7d76e51e936e714f,moveis_decoracao,furniture_decor,600.0,17.0,17.0,17.0
c075b8e131353552218860f1c421e4ef,moveis_cozinha_area_de_servico_jantar_e_jardim,kitchen_dining_laundry_garden_furniture,1750.0,20.0,16.0,30.0
c07d367dd7b78b0558e7a3e1e1a975c8,cama_mesa_banho,bed_bath_table,12850.0,60.0,20.0,40.0
c081e0bd900ca695285255e5588f2ae0,brinquedos,toys,1600.0,30.0,32.0,21.0
c083328e95e8fa4c2f0e393e68757644,cama_mesa_banho,bed_bath_table,1000.0,55.0,15.0,35.0
c09d788af5101df1f542712d2968d4df,,,8500.0,23.0,16.0,24.0
c09fe7511f6db515d3738a84225ae39d,automotivo,auto,7200.0,61.0,8.0,61.0
c0a3d13743c894a0bd017a85acb658f3,cama_mesa_banho,bed_bath_table,1500.0,49.0,16.0,39.0
c0a6b2284e36418ab8e75c1fedca24d4,fashion_calcados,fashion_shoes,3000.0,36.0,37.0,16.0
c0abb5707b6d57b4e7d9797222a77fc8,beleza_saude,health_beauty,417.0,25.0,7.0,22.0
c0af7c6e4d05f8fd956204b258ce14e0,casa_conforto,home_confort,6500.0,50.0,30.0,40.0
c0c17f0a42c3ebda98f5805722969aee,telefonia,telephony,100.0,16.0,14.0,15.0
c0c5899d3df29722ba3f12be79dfeb10,moveis_decoracao,furniture_decor,283.0,19.0,12.0,14.0
c0d133f59b1b9482e5b66b398ea60a69,cama_mesa_banho,bed_bath_table,1900.0,34.0,8.0,32.0
c0d4027067afcf9c1697cce981b8fed6,pet_shop,pet_shop,200.0,16.0,2.0,11.0
c0d44799bf113c42b744c0c5310a081e,fashion_bolsas_e_acessorios,fashion_bags_accessories,1000.0,20.0,10.0,20.0
c0db539123a403f670c50237d970b215,ferramentas_jardim,garden_tools,850.0,20.0,20.0,20.0
c0eb3c049747e427282803363d9d7067,beleza_saude,health_beauty,488.0,23.0,14.0,17.0
c0f855945728161d7f6ea3db9950989b,esporte_lazer,sports_leisure,1967.0,44.0,18.0,47.0
c1000786be861c72021fee27d0add9fd,beleza_saude,health_beauty,200.0,16.0,2.0,11.0
c10426af8413edc42015b10a76b43651,perfumaria,perfumery,2200.0,35.0,5.0,27.0
c1066831f90626b7fd73ed871a49f158,beleza_saude,health_beauty,320.0,30.0,6.0,12.0
c10b1461f47aa6d9c8aeddb05b239c4d,brinquedos,toys,881.0,38.0,19.0,28.0
c10b7cf3152ae68bd9b4713b2230080d,eletrodomesticos,home_appliances,11100.0,16.0,16.0,11.0
c10cda5d50f5edd0c8c8dc35f5ea7a84,moveis_decoracao,furniture_decor,400.0,69.0,11.0,11.0
c10d7c70907ad6d09ada0581ef6bf839,relogios_presentes,watches_gifts,2050.0,50.0,5.0,20.0
c10d842a54be2035918ad421a74d46c2,esporte_lazer,sports_leisure,500.0,18.0,7.0,12.0
c114a4721cfa58d98265d2074e53de44,climatizacao,air_conditioning,600.0,27.0,13.0,17.0
c11517f9dd10e879fe8bed8fdab0e3f5,moveis_decoracao,furniture_decor,11700.0,50.0,21.0,50.0
c12e49e47562c48e7c81b75e59f91cbf,brinquedos,toys,1400.0,40.0,41.0,42.0
c1488892604e4ba5cff5b4eb4d595400,moveis_decoracao,furniture_decor,1400.0,32.0,6.0,28.0
c154ff1c4c87fe2e76bf46db6cd29d59,brinquedos,toys,600.0,17.0,8.0,14.0
c15d29dd019b316a74a82f67c69e2865,cool_stuff,cool_stuff,250.0,16.0,13.0,16.0
c166595bd1ea20e060090a5b91145196,esporte_lazer,sports_leisure,150.0,17.0,15.0,16.0
c172a2563d937d6f3582c7dce3ac150c,livros_interesse_geral,books_general_interest,650.0,20.0,10.0,30.0
